key,title,description,tabdefaultclassification,classification_status,tag,documentation status,steward:groupprofile,steward:user,processinglocation,index name,is_primary_key_manual,processingcapability,gdpr,is_cdc,coldefaultclassification,under retention,iac classification,intuit_classification,processing3rdparty,table_documentation,processingcategory
tax_dm.delta_fact_tta_event.channel_name,Channel Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_tta_enrollment.shipping_postal_code,Shipping Postal Code,<p>Postal zip code for shipping</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.dim_tta_enrollment.shipping_country_name,Shipping Country Name,"<p>Shipping address country, derived from the IUS address tables- src_ent_oii_idp_address &amp; src_ent_oii_pz_address with the filter conditions active = 1 and type IN (2, 0) and idprofile_type = 5</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.dim_tta_enrollment.shipping_company_name,Shipping Company Name,<p>Shipping company name</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.dim_tta_enrollment.billing_card_address_line2,Billing Card Address Line 2,<p>Billing card address line 2 from  payhub enrich table</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.dim_tta_enrollment.billing_card_address_line1,Billing Card Address Line 1,<p>Billing card address line 1 from  payhub enrich table</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.run_detail_id,Runtimedate Detailed Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.role,Role,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.refund_reason,Refund Reason,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.refund_amt,Refund Amount,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.lineitem_nm,Line Item Nam,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.legal_name,Legal Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.id,Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.created_by,Created By,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.employee_details,Employee Details,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.email_address,Email Address,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.directory_login,Directory Login,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.date_modified,Date Modified,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.date_created,Date Created,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.current_status,Current Status,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.current_reports_to_agent,Current Reports To Agent,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.current_record_id,Current Record Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.current_record,Current Record,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.current_current_segment,Current Current Segment,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.ctg_tool_login,Costing Tool Login,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.corp_id,Corporate Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.company,Company,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.bu,Bu,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.bilingual_spanish,Bilingual Spanish,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.axc_login,Axc Login,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.attrition_reason,Attrition Reason,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.attrition_date,Attrition Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.attrition_comments,Attrition Comments,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.additional_5,Additional 5,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.additional_4,Additional 4,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.additional_1,Additional 1,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_ctg_employee.add_employee_detail,Add Employee Detail,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_fed_customer_efile_status.fed_last_efile_status_description,Fed Last Efile Status Description,<p>Latest e-file status description</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.helper_cc_survey_cares_mapping.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_cc_survey_cares_mapping.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_cc_survey_cares_mapping.cares_value,Cares Value,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_cc_survey_conversion_mapping.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_cc_survey_conversion_mapping.conversion_code,Conversion Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_product_response_survey.tax_year,Tax Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.corp_id,Corporate Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.casenumber,Casenumber,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_refund.activity_date,Activity Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_taxprep_session.tax_date_id,Tax Date ID,<p>Formatted session timestamp</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_taxprep_session.sku_rollup_id,SKU Rollup ID,<p>this indicates the product the user is using in that session</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_taxprep_session.session_timestamp,Session Timestamp,<p>This is the  timestamp when the session was started or ended by a user online</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_taxprep_session.current_priority_id,Current Priority ID,<p>this Indicates the marketing campaign that drove the visitor to Turbo Tax when the particular session was started</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.team_type,Team Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_type_key,Survey Type Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_sent_ts,Survey Sent Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_sent_dt_key,Survey Sent Dt Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_sent_dt,Survey Sent Dt,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_received_ts,Survey Received Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_received_dt_key,Survey Received Date Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_received_dt,Survey Received Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_finished_ts,Survey Finished Timestamp,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_email_click_url,Survey Email Click Url,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.survey_complete_flag,Survey Complete Flag,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.src_sys_contact_key,Source Sys Contact Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.src_sys_case_key,Source Sys Case Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.source_system_key,Source System Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.service_type,Service Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.satisfaction_reason,Satisfaction Reason,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.received_year,Received Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.nodoubt_reason,No Doubt Reason,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.nodoubt,No Doubt,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.ingest_date,Ingest Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.embedded_data,Embedded Data,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.channel_key,Channel Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.ans_ease5_txt,Answer Ease 5 Text,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.agent_type,Agent Type,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_cc_contact_survey.agent_key,Agent Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_time.minute_nbr,Minute Number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_time.hour_24_nbr,Hour 24 Number,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_time.hour_24_label_cd,Hour 24 Label Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_time.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.agg_customer_accepted_refund.state_total_refund_amount,state total refund amount,<p>It is the amount of customer's state refund amount or money the customers owes to IRS</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.sequence_number,Sequence Number,<p>Unique number assigned to each refund/money owed to IRS split</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_accepted_refund.filing_id,Filing Id,<p>Electronic Filing System Internal Id</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.agg_customer_accepted_refund.ranked_fed_accepted_tax_date_id,ranked fed accepted tax date id,"<p>This is the time-stamp when the customer federal e-file was accepted, FK to the DIM TAX DATE table</p>",N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.fact_accepted_refund.auth_id,Auth ID,<p>Authentication ID</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,sensitive,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.agent_state_time_type_name,Agent State Time Type Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_as_standardized.src_sub_system,Source Sub System,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.agent_state_end_datetime_pt,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.agent_state_start_datetime_pt,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.agent_status_key,Agent Status Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.day_end_time,Day End Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.agent_state_duration,Agent State Duration,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.agent_state_end_datetime_utc,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.effective_from_datetime,Effective From Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.hours_of_operation_key,Hours Of Operation Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.intraday_actual_headcount_ind,Intraday Actual Headcount Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.shift_start_hoo_code,Shift Start Hoo Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.intraday_productive_headcount_ind,Intraday Productive Headcount Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.business_close_time,Business Close Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.login_username,Login Username,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_routing_profile.routing_profile_key,Routing Profile Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.agent_status_group_name,Agent Status Group Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.day_start_time,Day Start Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.effective_to_datetime,Effective To Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.day_boundary_code,Day Boundary Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.shift_end_hoo_code,Shift End Hoo Code,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.effective_to_datetime,Effective To Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.effective_from_datetime,Effective From Datetime,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.minute_inventory_ind,Minute Inventory Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_hours_of_operation.business_open_time,Business Open Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.agent_status_name,Agent Status Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.agent_state_key,Agent State Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.agent_state_time_type_ind,Agent State Time Type Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_routing_profile.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_routing_profile.routing_profile_name,Routing Profile Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state_time_type.agent_state_time_type_key,Agent State Time Type Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_status.hourly_inventory_ind,Hourly Inventory Indicator,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent_state.routing_profile_key,Routing Profile Key,<div><p>Routing profile is a group of queues that an agent can handle</p><p><br></p></div>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_routing_profile.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_sf_b2c_product.year,Record Insert Year,<p>This column is used for partitioning the table in the Data Lake</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,public,N/A,N/A,N/A
tax_dm.dim_agent.year,Year,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent.src_class_id,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_agent.site_name,Site Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_segment_mapping.segment_group_name,Segment Group Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_profile_mapping.agent_type_name,Agent Type Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_site_mapping.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_site_mapping.outsourcer_city,Outsourcer City,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_segment_mapping.source_system,Source System,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_training_class.dwh_creation_time,Data Warehouse Creation Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_segment_mapping.segment_name_match_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_site_mapping.source_system,Source System,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_training_class.training_expected_end_date,Training Expected End Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_profile_mapping.source_system,Source System,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_site_mapping.site_name,Site Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_profile_mapping.profile_name_match_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_training_class.training_start_date,Training Start Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_attrition_mapping.dwh_create_time,Data Warehouse Create Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_profile_mapping.dwh_update_time,Data Warehouse Update Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_attrition_mapping.attrition_reason_desc_match_str,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_training_class.trainer_name,Trainer Name,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.dim_training_class.class_name,,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.helper_segment_mapping.dwh_create_time,Data Warehouse Create Time,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_exp_treatment_assignment_rejected.dwh_update_time,Data Warehouse Update Time,<p>The date/time when this record was updated</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_exp_treatment_assignment_rejected.dwh_creation_time,Data Warehouse Creation Time,<p>The date/time when this record was inserted</p>,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,restricted,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.task_updated_dt,Taskids Updated Date,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.task_created_dt_key,Task Created Dt Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.task_created_dt,Task Created Dt,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.subject_txt,Subject Text,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.src_sys_event_key,Source Sys Event Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.src_sys_contact_key,Source Sys Contact Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.src_sys_case_key,Source Sys Case Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.sf_user_id,Self User Identify,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
tax_dm.fact_sf_b2c_contact_event.segment_key,Segment Key,,N/A,,N/A,N/A,,,N/A,,,N/A,,,N/A,N/A,,,N/A,N/A,N/A
